fik_C1,fik_C2,fik_C3,fik_C4,DisplayName,Year,ExhibitionTitle,IsFuzzy
1.0,0.0,0.0,0.0,august zamoyski,1949,Painting and Sculpture in Architecture,False
1.0,0.0,0.0,0.0,vincent van gogh,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,eric borchert,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,adja yunkers,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,robert capa,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,crane co.,1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,cornelis van eesteren,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,jim gellert,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,erik miller,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,glenn o. coleman,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,richard blow,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,gabriel benzur,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,carlo carrà,1949,Twentieth Century Italian Art,False
1.0,0.0,0.0,0.0,the tavern club,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,"cortez f. enloe, inc.",1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,aleksandr archipenko,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,"randolph laboratories, inc.",1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,rolf klep,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,joseph low,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,elnor m. hoops,1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,louis f. mammier,1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,budd hemmick,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,lesher williams co.,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,"irving serwer advertising, inc.",1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,bruce hopkins,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,rex reichert,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,owens-corning fiberglas corporation,1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,toshio matsumoto,1949,Realism in Photography,False
1.0,0.0,0.0,0.0,jerome snyder,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,nat fein,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,"j.h. thorp & co., inc., new york, ny",1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,paul calvert,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,james philip storm,1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,robert edmond jones,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,lawrence beall smith,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,albert skira,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,"ab strömbergshyttan, hovmantorp, sweden",1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,merle bassett,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,sam caldwell,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,laurence lustig,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,jacob august riis,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,fred siebel,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,erich heckel,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,christian rohlfs,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,donatello,1949,Painting and Sculpture in Architecture,False
1.0,0.0,0.0,0.0,tecton,1949,Painting and Sculpture in Architecture,False
1.0,0.0,0.0,0.0,bob wallace,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,"nicholson & galloway, inc.",1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,louis désiré blanquart-evrard,1949,Roots of French Photography,False
1.0,0.0,0.0,0.0,robert goldwater,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,jean renoir,1949,Pictures for Children Aged 312 Years,False
1.0,0.0,0.0,0.0,david a. bryce,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,lucio lopez-rey,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,gerrit rietveld,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,the flintkote company,1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,matthew zimmerman,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,c.p. elston,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,the buckeye aluminum company,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,leland benfer,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,phillip haas,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,tino nivola,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,mario prassinos,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,irving amen,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,"p. e. camerer, st. paul, mn",1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,renzo vespignani,1949,Twentieth Century Italian Art,False
1.0,0.0,0.0,0.0,james ensor,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,augusto magnaghi delfino,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,herschel levit,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,raymond loewy,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,tony berardi,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,g.r. allen,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,andre durenceau,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,james yates,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,john hemmer,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,robert cowan,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,national labor service,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,raymond hood,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,joe de casseres,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"charles a. woehrl, jr.",1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,arthur aidala,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,richard ackerman,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"claude m. pendley, jr.",1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,"hope's window, inc.",1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,paul foucha,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,henri rousseau,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,ewald mataré,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,pat candido/the new york daily news,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,richard gangle,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,mort rubenstein,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,homer page,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,maurice johnson,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,john marshall,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,jean-jacques levy,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,w. eugene smith,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,general electric co.,1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,arthur t. blomquist,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,don seeley,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,berthold lubetkin,1949,Painting and Sculpture in Architecture,False
1.0,0.0,0.0,0.0,pagano-bluestone,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"olivetti, milan",1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,taddei & co.,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,ralph morgan,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,peter hatch,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,clifford g. foreman,1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,peter oldenburg,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,john sloan,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,joint army-navy task force,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,leslie tillet,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,southern cypress manufacturing association,1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,jean charlot,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,joseph jamieson,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,m.d.c. crawford,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,harold c. rose,1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,edward hopper,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,edward rostock,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,paul rodier,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,andré bauchant,1949,Recent Acquisitions,False
1.0,0.0,0.0,0.0,lea rinne hamilton,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,fred plaut,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,"the gold-mersereau company, inc.",1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,m. ziskin,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,david mann,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,mary cassatt,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,yvonne delattre,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,benjamin eshleman company,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,john cook,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,dante o. tranquille,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,a.e. carpenter,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,dr. harold e. edgerton,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,edith heath,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,barney roose,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,barrett gallagher,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"revere copper and brass, inc., rome, ny",1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,wallace hainline,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,arthur french,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,frank stanton,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,stanislao lepri,1949,Twentieth Century Italian Art,False
1.0,0.0,0.0,0.0,gerhard marcks,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,milton freier,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,a. m. cassandre,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,william dinwiddie,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,george read,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,"edgar kaufmann, jr.",1949,Polio Poster Competition,False
1.0,0.0,0.0,0.0,kenneth showell,1949,Hidden Talent Competition,False
1.0,0.0,0.0,0.0,ben schultz,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,morris engel,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,rené magritte,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,arnold newman,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,bert ray,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,robert adamson,1949,Roots of Photography,False
1.0,0.0,0.0,0.0,maurice prendergast,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,george howe,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,philibert de l'orme,1949,Painting and Sculpture in Architecture,False
1.0,0.0,0.0,0.0,fritz glarner,1949,Recent Acquisitions,False
1.0,0.0,0.0,0.0,pablo gargallo,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,gidon schocken,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,john rous,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,sonnee gottlieb,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,george elliott,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,lloyd manufacturing company,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,lou dorfsman,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,vera lisková,1949,Lobmeyr Glass,False
1.0,0.0,0.0,0.0,ictinus,1949,Painting and Sculpture in Architecture,False
1.0,0.0,0.0,0.0,f. hudecek,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,raoul dufy,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,wolfgang fyler,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"marsh wall products, inc.",1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,seth louis shaw,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,virginia thoren,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"krystallglasmanufaktur theresienthal gmbh, zweisel, germany",1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,sydney butchkes,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,eric mulvaney,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"carrollton metal products company, carrollton, oh",1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,kurt schwitters,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,lillian bassman,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,philco corporation,1949,The House in the Museum Garden,False
1.0,0.0,0.0,0.0,horace paul,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,marion johnson,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,paul signac,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,antoinette webster,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,amnon rubinstein,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,sheldon fink,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,edith jaffy,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,ilonka karasz,1949,Modern Art in Your Life,False
1.0,0.0,0.0,0.0,n.w. roop,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,jerzy karolak,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,hedda sterne,1949,Children's Holiday Carnival of Modern Art,False
1.0,0.0,0.0,0.0,anton bruehl,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,g. r. morris,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,eryk lipinski,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,montici artisans,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,ernst barlach,1949,Master Prints from the Museum Collection,False
1.0,0.0,0.0,0.0,bernard hoffman,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,beatrice albert,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,ernst lichtblau,1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,emilio greco,1949,Twentieth Century Italian Art,False
1.0,0.0,0.0,0.0,robert lautman,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,f. srokowski,1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,carl mydans,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,teen becksted,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,l. wright,1949,The Exact Instant,False
1.0,0.0,0.0,0.0,william a. weber,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,zero (hans schleger),1949,New Posters from 16 Countries,False
1.0,0.0,0.0,0.0,leslie gill,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"scalamandre silks, inc.",1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,william fink,1949,The 28th Annual Exhibition of Advertising and Editorial Art of the New York Art Directors Club,False
1.0,0.0,0.0,0.0,"paul bonhop, inc.",1949,Design Show: Christmas 1949,False
1.0,0.0,0.0,0.0,john wilson,1949,Master Prints from the Museum Collection,False
